#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 120  32
# Band-Index    1
   0.00000    -12.636230
 
# Band-Index    7
   0.00000    -11.119829
   0.02507    -11.115700
   0.05015    -11.103432
   0.07522    -11.083455
   0.10030    -11.056508
   0.12537    -11.023731
   0.15045    -10.986648
   0.17552    -10.947159
   0.20059    -10.907369
   0.22567    -10.869384
   0.25074    -10.834930
   0.27582    -10.805205
   0.30089    -10.780808
   0.32597    -10.762018
   0.35104    -10.749055
   0.37612    -10.742221
   0.40119    -10.741753
   0.42626    -10.746715
   0.45134    -10.753493
   0.47641    -10.756669
   0.47641    -10.756669
   0.51429    -10.732435
   0.55216    -10.671212
   0.59004    -10.591925
   0.62792    -10.557543
   0.66579    -10.576912
   0.70367    -10.629037
   0.74154    -10.722342
   0.77942    -10.850195
   0.81729    -11.000521
   0.85517    -11.164391
   0.89305    -11.336444
   0.93092    -11.513567
   0.96880    -11.693771
   1.00667    -11.875785
   1.04455    -12.058670
   1.08242    -12.241732
   1.12030    -12.424353
   1.15818    -12.605646
   1.19605    -12.762609
   1.19605    -12.762609
   1.20696    -12.757824
   1.21788    -12.742091
   1.22879    -12.708900
   1.23970    -12.676093
   1.25061    -12.643631
   1.26152    -12.611374
   1.27243    -12.578625
   1.28334    -12.541716
   1.29426    -12.499809
   1.30517    -12.455919
   1.31608    -12.410887
   1.32699    -12.365042
   1.33790    -12.318581
   1.34881    -12.271645
   1.35972    -12.224348
   1.37064    -12.176775
   1.38155    -12.129023
   1.39246    -12.081131
   1.40337    -12.033176
   1.40337    -12.033176
   1.42310    -11.995149
   1.44282    -11.942542
   1.46255    -11.883950
   1.48228    -11.823279
   1.50200    -11.762195
   1.52173    -11.701460
   1.54146    -11.641443
   1.56118    -11.582331
   1.58091    -11.524256
   1.60064    -11.467348
   1.62036    -11.411765
   1.64009    -11.357791
   1.65982    -11.305850
   1.67954    -11.256667
   1.69927    -11.211331
   1.71900    -11.171549
   1.73872    -11.139695
   1.75845    -11.118716
   1.77818    -11.111339
   1.77818    -11.111339
   1.80316    -11.107409
   1.82815    -11.095754
   1.85314    -11.076756
   1.87812    -11.051080
   1.90311    -11.019773
   1.92810    -10.984225
   1.95308    -10.946184
   1.97807    -10.907625
   2.00306    -10.870554
   2.02804    -10.836685
   2.05303    -10.807219
   2.07802    -10.782900
   2.10300    -10.764061
   2.12799    -10.750954
   2.15297    -10.743914
   2.17796    -10.743109
   2.20295    -10.747555
   2.22793    -10.753753
   2.25292    -10.756669
   2.25292    -10.756669
   2.29237    -10.733967
   2.33183    -10.681040
   2.37128    -10.625592
   2.41073    -10.585708
   2.45019    -10.568831
   2.48964    -10.614822
   2.52909    -10.725377
   2.56855    -10.865346
   2.60800    -11.017050
   2.64745    -11.171090
   2.68691    -11.321516
   2.72636    -11.464079
   2.76581    -11.595625
   2.80527    -11.714060
   2.84472    -11.818322
   2.88417    -11.908156
   2.92363    -11.982928
   2.96308    -12.036481
   3.00253    -12.033176
 
# Band-Index    8
   3.00253     -9.891334
   2.96308     -9.920993
   2.92363     -9.956924
   2.88417     -9.997720
   2.84472    -10.044108
   2.80527    -10.096026
   2.76581    -10.151994
   2.72636    -10.209704
   2.68691    -10.266863
   2.64745    -10.321545
   2.60800    -10.372302
   2.56855    -10.418056
   2.52909    -10.457702
   2.48964    -10.488253
   2.45019    -10.497074
   2.41073    -10.501006
   2.37128    -10.525202
   2.33183    -10.548062
   2.29237    -10.560859
   2.25292    -10.564848
   2.25292    -10.564848
   2.22793    -10.559893
   2.20295    -10.544912
   2.17796    -10.520737
   2.15297    -10.490969
   2.12799    -10.461606
   2.10300    -10.439119
   2.07802    -10.428178
   2.05303    -10.429935
   2.02804    -10.441984
   2.00306    -10.460166
   1.97807    -10.480568
   1.95308    -10.500479
   1.92810    -10.518378
   1.90311    -10.533578
   1.87812    -10.545898
   1.85314    -10.555340
   1.82815    -10.561989
   1.80316    -10.565936
   1.77818    -10.567259
   1.77818    -10.567259
   1.75845    -10.559337
   1.73872    -10.536758
   1.71900    -10.502306
   1.69927    -10.459053
   1.67954    -10.409576
